title,originallink,link,description,pubDate,company
건설불황 속 부산 온라이프건설 신용평가 2년 연속 'A- 등급',https://www.asiatoday.co.kr/view.php?key=20250613010006421,https://www.asiatoday.co.kr/view.php?key=20250613010006421,"온라이프건설 정근 회장은 &quot;건설업계 전반의 신용등급 하락이 예상되는 상황에서도 지난해와 같은 'A-' 등급 유지는 경쟁사와의 수주전에서 우위를 점할 수 있는 요인&quot;이라고 강조하고, &quot;특히, 최근 부산공동어시장... ","Fri, 13 Jun 2025 16:36:00 +0900",정근건설
건설불황 속 부산 온라이프건설 2년 연속 ‘A-’,http://www.g-enews.com/ko-kr/news/article/news_all/20250613171427410237f21df127_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/20250613171427410237f21df127_1/article.html,"온라이프건설 정근 회장은 “건설업계 전반의 신용등급 하락이 예상되는 상황에서도 지난해와 같은 ‘A-’ 등급 유지는 경쟁사와의 수주전에서 우위를 점할 수 있는 요인”이라고 강조하고, “특히, 최근... ","Fri, 13 Jun 2025 18:06:00 +0900",정근건설
"온라이프건설, 2년 연속 'A-' 신용등급…건설불황 속 수도권·부산 수주...",http://www.ikld.kr/news/articleView.html?idxno=314792,http://www.ikld.kr/news/articleView.html?idxno=314792,온라이프건설(대표 정근·온병원그룹 원장)은 12일 신용평가기관 나이스디앤비로부터 'e-3-' 등급을 받았다고 13일 밝혔다. 지난해 한국기업데이타로부터 동일 등급(A-)을 받은 데 이어 2년 연속 높은 신용도를 유지한... ,"Fri, 13 Jun 2025 15:54:00 +0900",정근건설
장마 첫날 왕진가방 챙겨서 하동 찾은 의료봉사단,http://www.fnnews.com/news/202506150959139282,https://n.news.naver.com/mnews/article/014/0005363191?sid=102,그린닥터스재단(이사장 정근·온라이프건설 대표이사)와 온병원(병원장 김동헌·전 부산대병원 병원장)은 지난 14일 주말을 이용해 경남 하동군 금남면 미법마을 마을체육관에서 주민 110명을 무료 진료했다.... ,"Sun, 15 Jun 2025 10:15:00 +0900",정근건설
"그린닥터스재단-온병원 의료봉사단, 왕진가방 메고 하동 찾아 의료봉사...",https://sports.donga.com/region/article/all/20250616/131811798/1,https://n.news.naver.com/mnews/article/382/0001203677?sid=102,그린닥터스재단(이사장 정근․온라이프건설 대표이사)와 온병원(병원장 김동헌․전 부산대병원 병원장)은 지난 14일 주말을 이용해 경남 하동군 금남면 미법마을 마을체육관에서 주민 110여명을 무료 진료했다. 이번... ,"Mon, 16 Jun 2025 05:03:00 +0900",정근건설
"그린닥터스재단-온병원, 경남 하동군 의료봉사 펼쳐",http://www.g-enews.com/ko-kr/news/article/news_all/20250616082138466237f21df127_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/20250616082138466237f21df127_1/article.html,"그린닥터스재단(이사장 정근, 온라이프건설 대표이사)와 온병원(병원장 김동헌, 전 부산대병원 병원장)은 지난 14일 주말을 이용해 경남 하동군 금남면 미법마을 마을체육관에서 주민 110명을 무료 진료했다. 이번... ","Mon, 16 Jun 2025 08:46:00 +0900",정근건설
"대방건설,1300억원 규모 '의정부우정 3공구' 수주",https://view.asiae.co.kr/article/2025061217105602866,https://n.news.naver.com/mnews/article/277/0005606898?sid=101,가로주택정비사업 △덕천동 일원 가로주택정비사업등 총 3개 단지의 시공사로 선정되며 총 466가구 규모의 정비사업을 통합 시공할 예정이다. 대방건설 관계자는 &quot;앞으로도 기술력과 품질을 바탕으로 공공 및 민간... ,"Thu, 12 Jun 2025 17:10:00 +0900",덕천건설
"대방건설, '의정부우정 A-3BL 아파트 건설공사 3공구' 수주",https://biz.newdaily.co.kr/site/data/html/2025/06/12/2025061200248.html,https://biz.newdaily.co.kr/site/data/html/2025/06/12/2025061200248.html,뉴데일리 박정환 기자 = 대방건설은 '의정부우정 A-3BL 아파트 건설공사 3공구 건설공사'를 수주했다고 12일... 부산에선 △일동파크맨션 소규모재건축사업 △정남아파트 주변 가로주택정비사업 △덕천동 일원... ,"Thu, 12 Jun 2025 14:46:00 +0900",덕천건설
"대방건설, 54대 1 경쟁 뚫고 '1295억' 의정부우정 3공구 수주",https://www.newspim.com/news/view/20250612000616,https://www.newspim.com/news/view/20250612000616,대방건설이 '의정부우정 A-3BL 아파트 건설공사 3공구'를 수주했다. 12일 대방건설은 조달청과 1295억원 규모의... 가로주택정비 ▲덕천동 일원 가로주택정비 등 총 3개 단지(466가구)의 시공사로 선정되며 정비사업... ,"Thu, 12 Jun 2025 14:55:00 +0900",덕천건설
"대방건설, 의정부우정 A-3BL 아파트 건설공사 3공구 수주",https://www.viva100.com/article/20250612501173,https://www.viva100.com/article/20250612501173,"가로주택정비사업 △덕천동 일원 가로주택정비사업등 총 3개 단지의 시공사로 선정되며 총 466가구 규모의 정비사업을 통합 시공할 예정이다. 이 외에도 대방건설은 지난해 고양장항, 울산2지구 등에서 조경공사와... ","Thu, 12 Jun 2025 15:46:00 +0900",덕천건설
"대방건설, 공공주택 ‘의정부우정A-3BL 3공구’ 수주",https://www.mediapen.com/news/view/1022142,https://www.mediapen.com/news/view/1022142,부산 지역에서 △일동파크맨션 소규모재건축사업 △정남아파트 주변 가로주택정비사업 △덕천동 일원 가로주택정비사업등 총 3개 단지 466가구 규모의 정비사업을 통합 시공할 예정이다. 이 외에도 대방건설은 지난해... ,"Thu, 12 Jun 2025 14:52:00 +0900",덕천건설
"대방건설, 의정부우정 A-3BL 아파트 건설공사 3공구 수주",http://www.m-i.kr/news/articleView.html?idxno=1248482,http://www.m-i.kr/news/articleView.html?idxno=1248482,이미지=대방건설 제공 매일일보 = 이혜경 기자  |  대방건설은 경기도 의정부시 녹양동 일원에서 추진되는... 부산 지역에서는 일동파크맨션 소규모재건축사업 △정남아파트 주변 가로주택정비사업 △덕천동 일원... ,"Thu, 12 Jun 2025 14:38:00 +0900",덕천건설
"대방건설, '의정부우정 A-3BL 아파트 건설공사 3공구' 수주",https://www.newsway.co.kr/news/view?ud=2025061215155600978,https://www.newsway.co.kr/news/view?ud=2025061215155600978,"가로주택정비사업, ▲덕천동 일원 가로주택정비사업 등 총 3개 단지의 시공사로 선정되며 총 466가구 규모의 정비사업을 통합 시공할 예정이다. 주택 부문에서도 대방건설은 프리미엄 브랜드 '디에트르'를 통해... ","Thu, 12 Jun 2025 15:44:00 +0900",덕천건설
"대방건설, 1300억대 '의정부우정 A-3블록 3공구' 땄다",https://www.nbnews.kr/news/articleView.html?idxno=110341,https://www.nbnews.kr/news/articleView.html?idxno=110341,"가로주택정비사업 ▲덕천동 일원 가로주택정비사업 총 3개 단지의 시공사로 선정되며 총 466세대 규모의 정비사업을 통합 시공할 예정이다. 여기에 대방건설은 지난해 고양장항, 울산2지구 등에서 조경공사와 기반시설... ","Thu, 12 Jun 2025 16:00:00 +0900",덕천건설
"대방건설, 공공주택 공급 확대하는 이유",https://www.datasom.co.kr/news/articleView.html?idxno=204817,https://www.datasom.co.kr/news/articleView.html?idxno=204817,"가로주택정비사업 ▲덕천동 일원 가로주택정비사업 총 3개 단지의 시공사로 선정되며 총 466세대 규모의 정비사업을 통합 시공할 예정이다. 이 외에도 대방건설은 지난해 고양장항, 울산2지구 등에서 조경공사와 기반... ","Thu, 12 Jun 2025 15:12:00 +0900",덕천건설
"대방건설, '의정부우정A-3BL 아파트 건설공사 3공구' 수주",https://www.pressman.kr/news/articleView.html?idxno=90524,https://www.pressman.kr/news/articleView.html?idxno=90524,"가로주택정비사업 ▲덕천동 일원 가로주택정비사업등 총 3개 단지의 시공사로 선정되며 총 466세대 규모의정비사업을 통합 시공할 예정이다. 이 외에도 대방건설은 지난해 고양장항, 울산2지구 등에서 조경공사와... ","Thu, 12 Jun 2025 17:34:00 +0900",덕천건설
"스픽, 'HRD KOREA'서 기업용 영어 교육 솔루션 알린다",https://zdnet.co.kr/view/?no=20250617082717,https://n.news.naver.com/mnews/article/092/0002378405?sid=105,스픽이지랩스코리아(대표 코너 니콜라이 즈윅) AI 영어 학습 솔루션 '스픽'이 'HRD KOREA 2025'에 참가해 기업 맞춤형 영어 교육 솔루션 '스픽 포 비즈니스(Speak for Business)'를 소개한다. 16~17일 코엑스에서 개최되는 HRD KOREA... ,"Tue, 17 Jun 2025 08:38:00 +0900",이지솔루션
"스픽이지랩스코리아, ‘HRD KOREA 2025’ 참가",https://www.venturesquare.net/973224,https://www.venturesquare.net/973224,스픽이지랩스코리아가 운영하는 AI 영어 학습 솔루션 ‘스픽’이 6월 16일부터 17일까지 코엑스에서 열린 ‘HRD KOREA 2025’에 참가해 기업 맞춤형 영어 교육 서비스 ‘스픽... ,"Tue, 17 Jun 2025 12:47:00 +0900",이지솔루션
"스픽, HRD 코리아 2025 참가…기업 맞춤형 영어 교육 솔루션 소개",https://www.dt.co.kr/contents.html?article_no=2025061702109931065003&ref=naver,https://n.news.naver.com/mnews/article/029/0002961945?sid=105,스픽 포 비즈니스 공개…바쁜 직장인에 맞춤형 콘텐츠 제공 스픽이지랩스코리아가 운영하는 인공지능(AI) 영어 학습 솔루션 '스픽'이 'HRD 코리아 2025'에 참가해 기업 맞춤형 영어 교육 솔루션 '스픽 포 비즈니스'를... ,"Tue, 17 Jun 2025 15:01:00 +0900",이지솔루션
"[UP! START] 스픽이지랩스, 'HRD KOREA 2025'로 놀러와",https://www.nbntv.co.kr/news/articleView.html?idxno=4002852,https://www.nbntv.co.kr/news/articleView.html?idxno=4002852,17일 스픽이지랩스코리아에 따르면 HRD KOREA 2025에 참가해 기업 맞춤형 영어 교육 솔루션 스픽 포 비즈니스(Speak for Business)를 소개한다. 6월 16일~17일 양일간 코엑스에서 개최되는 HRD KOREA 2025는 기업과 정부기관... ,"Tue, 17 Jun 2025 10:52:00 +0900",이지솔루션
"AI 영어 학습 솔루션 '스픽', HRD KOREA 2025서 피크닉 콘셉트 부스 운영...",https://kr.aving.net/news/articleView.html?idxno=1801223,https://kr.aving.net/news/articleView.html?idxno=1801223,스픽이지랩스코리아(대표 코너 니콜라이 즈윅)가 운영하는 AI 영어 학습 솔루션 '스픽'이 6월 16일(월)~17일(화) 양일간 코엑스에서 개최된 'HRD KOREA 2025'에 참가해 기업 맞춤형 영어 교육 솔루션 '스픽 포 비즈니스(Speak... ,"Tue, 17 Jun 2025 10:58:00 +0900",이지솔루션
"이지시스템(EZ SYSTEM), 자동계량포장 분야의 토탈 솔루션 제공",https://kidd.co.kr/news/241983,https://kidd.co.kr/news/241983,최근 시장 동향에 대해 양 과장은 “간편식이 유행이지만 이지시스템의 솔루션은 간편식 외에도 고객사의 필요에 따라 네 종류의 설비로 다양한 제품군의 생산이 가능하다”며 “일반적으로 타 회사들은 각 작업에 따라... ,"Sun, 15 Jun 2025 14:16:00 +0900",이지솔루션
"안데르센, 올리버 하이가드 데이베드용 ‘이지도어’ 출시",https://www.kmib.co.kr/article/view.asp?arcid=0028222909&code=61171811&cp=nv,https://n.news.naver.com/mnews/article/005/0001781833?sid=103,"이에 안데르센은 보다 직관적이고 간편한 여닫이 방식의 이지도어를 개발해, 미려한 디자인과 실용성을 모두 만족시키는 새로운 솔루션을 선보였다. 이지도어는 최대 180도까지 열리는 완전 개방형 구조로, 도어가 침대... ","Mon, 09 Jun 2025 10:12:00 +0900",이지솔루션
"'턴어라운드' 이지케어텍, 올해 매출 900억 도전…클라우드·모바일 역량...",https://www.etnews.com/20250612000142,https://n.news.naver.com/mnews/article/030/0003321256?sid=102,"비의료계 출신 첫 이지케어텍 수장에 부임한 홍 대표는 수익성이 낮은 병원SI 사업에 의존하기 보다는 AI, 클라우드 등 솔루션 사업으로 체질개선을 시도하고 있다. 이를 위해 회사는 올해 클라우드 전자의무기록(EMR)... ","Thu, 12 Jun 2025 16:34:00 +0900",이지솔루션
"이지케어텍, '빅4' 제치고 국가전략 의료AI 프로젝트 수주 성공",http://www.newsprime.co.kr/news/article.html?no=692045,http://www.newsprime.co.kr/news/article.html?no=692045,"이지케어텍(099750)이 서울성모병원 필두로 분당서울대병원, 충남대병원과 함께 컨소시엄을 꾸려 국가전략... 병원 치료나 퇴원 이후 질병 재발, 상태 악화를 방지하기 위해 AI 기반 상태 모니터링, 예후예측 등 솔루션을... ","Wed, 11 Jun 2025 10:40:00 +0900",이지솔루션
"프라임, 서울푸드 2025서 '인덕션 취반기' 등 고품질·고기능성 상용 주...",https://kr.aving.net/news/articleView.html?idxno=1801138,https://kr.aving.net/news/articleView.html?idxno=1801138,"프라임은 식품의 대량 제조를 위한 상업용 주방기구 및 관련 솔루션 분야로 탁월한 전문성을 인정받는... 또한, 설비 유지보수의 어려움을 해소하는 이지 클리닝(Esay Cleaning) 구조와 다양한 취사 모드 및 연속 취사... ","Fri, 13 Jun 2025 13:54:00 +0900",이지솔루션
"[이달의 TIPS] 케이엠디바이오, 리피드, 타임퍼센트, 더이엔, 아썸닉스,...",https://platum.kr/archives/230698,https://platum.kr/archives/230698,케이엠디바이오 케이엠디바이오가 딥테크 팁스에 패스트트랙으로 선정되었다. 딥테크 팁스는 유망... 리피드 바이오항공유의 주원료인 폐식용유의 출처와 데이터를 확보하는 솔루션을 개발한 리피드가 더벤처스의... ,"Thu, 11 Jul 2024 11:04:00 +0900",케이엠솔루션뱅크
김범수 구속과 카카오 '사법리스크'…카카오뱅크 경영권도 '영향권',http://news.mt.co.kr/mtview.php?no=2024072316112234593,https://n.news.naver.com/mnews/article/008/0005067842?sid=101,당장 카카오뱅크의 앞날부터 불투명해졌다. 카카오는 사업 확장을 위해 마이데이터와 신용카드 진출 등... 공정위는 최근 카카오 가맹 택시를 관리하는 '케이엠(KM)솔루션'의 '가맹사업거래의 공정화에 관한 법률' 위반... ,"Wed, 24 Jul 2024 05:44:00 +0900",케이엠솔루션뱅크
"금감원, 방시혁 사기적 부정거래 혐의 조사… 길거리 승객 태워도 수수...",http://www.segye.com/newsView/20250528520007?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0004039294?sid=101,공정거래위원회는 가맹사업법 혐의로 카카오T블루 택시 가맹본부인 케이엠솔루션에 시정명령 및 과징금... 사진=게티이미지뱅크 제공 ◆기술특례 상장사 10곳 중 7곳 시총 감소… 반토막도 40% 기술특례 상장사 10곳... ,"Thu, 29 May 2025 08:02:00 +0900",케이엠솔루션뱅크
"[(종목회전율/종합) 코스닥 Top 20] 대신밸런스제5호스팩 회전율 1위, 흥...",http://www.fintechpost.co.kr/news/articleView.html?idxno=35269,http://www.fintechpost.co.kr/news/articleView.html?idxno=35269,"한화에스비아이스팩, 케이엠제약, 에이테크솔루션 주가 순으로 상위 기록. 3일 한국거래소에... ▲ (37위) 인포뱅크, 회전율 : 약 9.59% (=하루거래량/상장총주식수=  833927주/8693978주), 3일 인포뱅크... ","Sat, 04 May 2019 19:14:00 +0900",케이엠솔루션뱅크
